,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
R_82,0.6768404,0.12548123,1.098091,1.0388122,-1.672904,-0.21517028,-1.7084686,0.4792924,-0.17362124,0.121039145,0.6506929,0.6283922,-0.7091016,0.39040235,-0.060307432,-0.26669407,-0.45183533,1.2949361,0.8172951,-0.94025457,0.9106494,-1.189257,-0.27162772,0.7464126,0.20514393,0.47519374,-1.4267513,1.2015347,0.07545592,0.503542,0.4575484,0.61973256,0.9714645,1.396332,-0.04838912,1.0084141,-0.7770283,-0.2141661,-1.2064569,1.3763237,0.5780208,0.8507693,0.0040976815,-0.22299455,-0.6212062,0.64681596,-0.04881158,-0.9538497,-1.2707365,-0.6762864,0.72510326,-1.3785964,1.6094621,-0.14891884,0.79199463,-0.13904876,0.03753498,0.37744558,0.9522177,-0.17819214,1.4889623,1.2709302,-0.9921073,0.06373944,2.0222864,-0.43978503,0.3405829,-1.3152668,0.19050023,0.1313953,1.4969801,0.018551087,-1.3903178,-0.21300894,-0.35151696,-0.5233602,-0.019895313,-0.7223977,-0.71359795,-0.3233522,0.28201693,1.44299,0.027834676,0.63060313,-1.4512832,-1.0007558,-0.38555312,0.08486826,0.4779461,0.87114686,0.24482483,0.3067104,-0.3505835,0.35169232,-1.0161057,-1.5474368,-0.36561546,0.62716967,0.20219833,0.46424073,0.3991284,-0.6490245,0.649743,1.2948036,-1.2438848,-0.09566049,0.61947995,0.7518939,-1.1235999,0.16750135,0.32034835,0.07794095,0.08560051,-0.37877977,-0.35727593,0.32009536,-1.0871648,0.018274002,-0.2841977,0.5301357,0.28781775,-0.8577751,0.40406117,0.17355795,0.4963629,0.039528523,-0.19731499,0.009771785,-0.124857835,1.0188831,-0.4162658,1.2836984,-0.4653874,0.1739795,-1.3054802,0.16689825,-0.3395108,-0.7910901,1.1217824,-0.1618703,0.87927437,0.4400285,0.19379959,0.030944886,-1.3261228,1.1772498,0.6397835,-1.0818021,-1.375311,0.7336713,-0.63690954,-0.19280696,1.2474605,0.25423288,-0.35245872,0.10452607,-0.38547617,-0.8842897,0.036453146,0.6029408,0.052042786,-0.14423725,0.5486174,-1.6833955,1.4203752,-1.0448966,0.73217624,0.50695264,-0.34725228,-0.14437716,-0.2976712,1.859197,0.33523768,-0.2535842,-0.7017352,0.74905896,-0.79656816,0.25874782,0.29516506,0.37064222,0.029459069,-0.5057869,-0.00601345,0.7423559,0.12105127,0.04306065,-0.8628124,-0.2541328,0.623682,-0.5978779,0.97336155,-1.4987999,0.48737368,-0.39886495,0.18532003,-1.3794322,-0.59202456,-0.21123053,-0.5236116,-0.026884917
R_55,0.6308476,0.72365963,0.26808038,-0.85390687,0.3823207,-0.40471613,-0.6313508,-1.1303042,0.27790388,0.34188107,-0.5973705,-0.03757707,0.7501592,-0.9517321,0.74773073,-0.39986607,0.79170406,-0.21213368,-0.7857167,-0.05815881,-0.4979968,-0.23813346,-0.7947511,0.055937015,0.44861278,-0.15598774,0.6119908,0.52295756,-0.245416,0.44715664,0.14315856,0.8322317,-0.31093395,1.4295439,0.49440646,-0.27333924,-1.0233592,-0.29814047,-0.6857194,-0.024322826,1.2201298,0.3659454,-0.7570835,-0.20798367,-0.5249965,-0.47068784,-0.9307406,0.12967552,-0.43310478,-0.379984,-0.6418182,0.17114446,0.65856504,-0.33392859,-0.023649234,-0.5659281,-0.027142733,0.6883696,-0.28648564,0.007231234,-0.16052373,0.37701935,0.80421644,-0.21338701,-0.20724979,-0.18626235,-0.15098707,-0.19306839,1.3629631,0.2345459,1.1456486,-1.0890204,0.5101048,0.42158172,0.99765116,0.44663405,0.19063231,0.8125276,0.4251101,0.52881104,0.18558848,-0.7795102,-0.26663363,-0.75385267,-1.2006819,-0.5983643,-0.35637614,0.6273744,-0.21527702,0.7136469,0.49774423,0.20495552,0.5719628,-0.6078264,-0.72967035,0.5936829,0.2746339,0.33864406,-0.06715067,0.7319179,0.6744515,0.07051314,0.5505752,-0.28521785,-0.08963714,-0.27652884,0.8481759,-0.70708877,-1.0208697,-0.6358919,0.18231286,0.44648555,0.5671057,0.3303844,-1.7548312,0.21974514,0.61992025,0.22476542,-0.19729401,0.0048440564,0.14557135,0.03353292,0.032819524,0.49136764,1.0889055,1.3522115,-0.048311956,0.8132223,0.317305,0.36013892,0.31351086,0.4469366,0.24751323,0.72165245,-0.7409256,0.3480283,-0.12654994,-0.44950315,-0.3781386,0.6452342,-1.372341,0.73465246,-0.7126579,-0.15269236,0.23381923,0.60162,0.0054726475,0.053686373,1.0186404,0.105639145,-0.1491158,-0.52500564,0.43243524,-0.6439794,0.67389333,-0.37898424,-0.48051786,-0.23171163,0.052135304,0.3272055,-0.26601803,-0.557965,0.29162958,-0.059017856,0.22282209,-0.09744745,0.5479012,-0.7854495,-0.7527114,-0.2974279,-0.107002355,-0.42584413,0.37391835,0.12123676,0.42989615,-0.00063802244,-0.27997664,-0.11459871,0.2968703,0.48464182,-0.3423394,0.44606668,-0.6631736,0.40383464,0.40228823,-0.548725,0.41409472,-0.7298556,-1.5933132,-0.41799703,0.12546131,0.8948824,0.30381915,0.650481,0.021505106,-1.3245509,-0.57643574,-0.06534601,-0.022217482,0.8767295
R_47,-0.09925863,0.18271631,0.35830435,-0.69306535,0.32488814,-0.66004455,-1.336145,-0.22999868,-0.4948753,0.8611139,-0.69823015,0.350595,0.46655855,-0.47446522,-0.07246941,-0.5586402,-0.37322643,0.19805314,-0.3121624,0.54002476,-0.24587661,-0.37439772,-0.8802922,-0.07813556,0.22686139,-0.46791533,-0.821207,-0.10601059,0.5965572,0.9409912,0.07614629,0.8481844,-1.2458123,1.25552,0.16507687,-0.3884771,-1.1767108,-1.5649602,-0.55462253,0.11285819,0.32109872,-0.040534843,-0.42117196,-0.57504314,0.34411457,-0.37420875,-0.37688994,0.21980698,-0.12718229,-0.7898708,0.1751166,0.46091467,0.16182142,-0.6082967,-0.30089965,-0.2625376,-0.22090945,1.155935,-0.04841848,-0.21991241,-0.6953873,0.22201586,0.1965001,0.035500005,-0.50061053,0.8482811,-0.39680028,0.4367755,0.23063397,-0.5296168,0.9862398,-1.3569585,0.9221596,0.53151375,-0.4065307,-0.09763755,0.3590373,-0.57536495,-0.31453928,0.2736697,0.22711825,-0.5356454,-0.21892008,-0.3365214,-0.25614828,-0.6558106,-0.79769504,0.2265458,-0.47802237,0.3782369,0.35663974,0.27411374,0.7647296,0.10853098,-0.79812485,0.61375546,-1.911063,1.0838416,0.6703844,-0.18243478,0.70552146,0.35534927,-0.32117814,0.5041201,0.13826576,0.13486893,0.5313661,-0.6466029,0.20826843,-1.0675049,-0.27680963,1.3796024,0.3127781,0.45839247,-1.3107957,-1.5764178,-0.13888635,-0.1485545,0.27789918,-0.21623577,0.61080354,-1.2412663,0.39646208,1.180176,0.92861134,1.1849442,0.077520825,0.16723192,-0.21077612,0.050874185,-0.57664716,0.48624903,-0.25774962,0.2534354,0.013091263,0.010646887,-0.36861575,-0.62331796,0.8741074,0.7600709,-0.14705019,-0.20037848,-0.03106657,-0.7847472,1.2756165,-0.17647626,-0.3455772,0.6152895,-0.12317558,-0.19909337,-0.79251397,0.14217788,-0.072919674,0.25475588,0.3654248,-0.31063804,-0.36750087,0.0638683,0.2741172,0.5206878,-0.11065658,-1.6429963,0.20603679,-1.1799502,-0.48660204,-0.14971079,0.86735415,-0.093673155,-0.068475515,0.287384,0.2426191,-0.51904845,-0.27636865,0.41443136,-0.39566755,0.6823365,0.13411963,0.12506023,1.2059087,-0.41955483,-0.04082156,0.522391,-0.84114784,0.3318445,0.9878942,-0.364222,-0.9416815,-0.62365556,-0.40422148,-0.3991066,-0.105412245,0.015811617,0.7735799,-0.58668196,0.8452619,-0.50523597,-1.0029901,0.20679621,0.14462313,0.030510413
CONGRESS_43,-3.3825142,-1.6279743,0.8900083,1.9458408,2.0888102,-0.39138484,0.12372216,-0.1311194,-1.5300547,-0.06400911,0.08527205,0.90876544,0.9084643,-0.9729935,0.23794849,-4.3071404,-3.0371413,0.4412781,-1.1776733,-0.955279,-0.38132694,2.5679355,-1.1557157,-2.36678,0.28908616,-1.0758454,-0.07843129,-0.60467076,-1.0928314,-0.012718494,0.86029553,1.8779058,-1.0908343,-0.030258255,0.91221803,-1.0148165,-0.7442024,-4.3067994,-0.6586716,2.859038,1.0876244,-0.37409127,-0.6176615,-2.2490847,0.27750346,-0.7900688,-1.7029828,-0.3405286,-0.54023147,1.4607364,0.25631955,-0.17087704,-0.8375392,-0.27659604,-0.64687884,-3.4004343,-1.073826,0.15547672,2.9226534,1.8741404,-0.018301446,1.1936752,0.22339018,2.7589672,0.6624888,2.8225443,-1.8371359,0.39989653,-2.867051,1.3620698,0.0433174,-0.6843967,1.7367036,2.1358254,-1.8631797,1.2545948,1.2497439,-2.1753206,0.75381935,-1.2552348,0.10787309,0.90130454,1.3333157,1.7066365,0.88166165,-1.8994113,-2.2359881,0.4290962,-4.6124444,-1.0219442,1.9435996,0.8922135,-0.37504238,0.1690787,-1.5440339,-0.018451797,-5.599546,1.1601274,1.1513106,1.0120742,1.0555792,2.0122075,-0.46190402,-0.5310946,-1.3746514,0.2692692,1.0883642,-1.3348622,0.6730368,-1.1362855,-0.77446496,0.43393815,1.615532,0.17788295,0.79712796,-1.4389818,1.8469758,0.776841,1.1974084,1.2281184,2.9362814,0.04628571,-1.821004,-0.1315791,2.9101248,-0.04755588,-2.5721562,1.8444841,0.8280756,-0.6961482,-1.8996701,-1.1910814,-1.8973907,-2.045138,3.1970823,1.3674446,-2.0414205,-2.8531466,2.9163792,1.3460573,-0.19736806,3.164981,-0.16293071,-3.0017893,4.6316175,-0.55737764,0.3573743,0.40680146,0.6841831,0.3376477,-0.44405052,-1.1044228,1.8371564,-0.98238015,1.0550039,1.6394022,-4.1338305,0.82575405,2.7239802,0.38748062,-0.2697468,0.11344717,0.32300076,-1.1121132,1.8032756,1.7659918,0.580342,-0.38252774,-0.001955472,0.86048335,1.2151386,2.0186307,1.974551,1.4257437,1.0262834,1.4338992,-0.09156252,0.3259284,1.4694571,-3.5012035,1.5534489,3.9315336,-0.02666995,-0.7747859,9.177426e-05,1.6168295,-0.0874404,2.568507,-1.7793881,1.1078496,-0.7660717,0.8828689,3.028904,-0.44647118,1.8497685,-4.1378093,-1.0032141,-1.7195113,0.1778865,0.7143885
CONGRESS_87,1.1770921,-1.3996699,1.4998009,-0.48582968,0.7936895,-2.0982249,0.9359055,-0.9943145,0.08787116,0.8207104,1.991244,-0.5560954,0.6518872,-0.06003398,-1.8749018,-0.7182931,-1.2064208,0.5362444,0.1618482,0.3128335,-1.2208656,-0.30003324,-2.3073633,0.91944295,-0.470593,0.26401445,-0.72868365,0.00096867175,0.99983406,0.065758236,-0.62714493,0.32772467,1.0436171,0.29609984,1.0368428,0.04859367,-0.6551338,-0.23474196,-1.2042232,0.1069353,-0.267666,0.9021904,-0.98332447,-0.8722593,0.31310886,0.45554152,-0.7375084,-1.2414712,0.9224738,-0.4848618,-0.45862094,-1.3939428,-1.1501778,3.2107763,-0.7103474,-0.88100976,-0.118676886,0.7515163,0.86333543,-1.0397567,-1.1296171,3.0560205,0.506995,-0.072884575,0.50872165,-0.2385398,0.70566034,-0.3304293,-0.17751844,0.51240045,-0.08970205,-0.76435304,0.96221364,-0.85711753,-0.25142035,0.113646135,0.26076683,0.010797304,-0.09794851,-1.9985876,1.0228175,-0.28146383,-0.51132697,1.1508073,-0.29900438,-0.9961463,-0.08532838,0.2940151,2.0131314,-1.1276623,0.19542077,0.06736527,0.11832686,-1.1401902,-2.6407614,-1.2791687,-0.054282848,1.2010169,-0.47363156,0.14133027,-0.41188395,-1.867415,0.44187433,0.37836987,-0.7807957,0.17956647,0.26068094,-0.11108289,0.038375124,0.8890449,-0.28547916,1.3044018,-0.15028143,1.2347946,-0.6450123,0.061255287,-0.72351867,0.77185017,1.3937312,-0.92393255,0.07219846,0.07146194,-0.8418988,-0.390833,-0.8961522,-0.24206097,0.6154213,-0.582611,1.4442165,-0.44761136,0.0017757089,1.7326055,-0.31018063,-0.5047506,-0.7261604,1.0058068,-1.7294396,-1.5855582,0.40133575,0.025511954,1.2166656,-1.8828452,0.44808206,0.56877196,-0.974449,1.5050687,1.6555952,-0.44596466,-0.66406524,-0.1056346,0.3842895,0.12697935,1.4929411,0.261398,0.8393667,0.15058835,0.0060642064,-1.5532187,-0.2762976,0.09630096,-1.0847902,-1.621744,2.1278837,-1.7595272,2.9775383,1.1266209,1.5913216,0.35670605,-0.41043177,0.96117604,-0.7907219,-1.0132189,-0.8105063,-0.26186082,0.14753053,-0.107890435,-1.4142141,-0.003680626,1.0379562,0.7322468,-0.73801017,-0.6066827,0.35889265,-0.24215044,1.0890322,-0.45810986,-0.5587984,1.1976312,0.49678853,0.27635264,0.57578534,0.75887555,-0.12347159,0.95005876,0.23070092,-2.597686,-0.6157318,-0.79846776,-1.0513542,1.8197749
CONGRESS_46,-0.5698701,-0.42780453,0.6963598,-0.50207245,1.3141456,0.2164566,-0.6122702,-0.769765,-0.9737708,-0.02685407,0.30731937,1.1707754,0.93382454,-0.2463636,0.83289754,-1.667253,-0.81964505,0.59618574,-1.2071759,-0.1424371,-0.0023363554,0.61721426,-1.4984317,-1.2156615,1.3204576,0.26676047,-0.3116621,-1.1541897,0.61015797,0.1525977,0.3813371,0.38646153,0.20275037,0.6412737,0.6540932,-0.25557873,-1.2210935,-0.97301304,-0.26179594,1.8554829,0.9342288,-0.46550685,-0.30235326,-0.6578564,0.19631477,-0.7864524,-0.8043091,-0.33009586,-0.2538896,-0.63482565,0.28681254,0.16262472,0.666639,-0.15525039,0.13145095,-1.4484296,-0.72306585,0.39002657,0.52564615,1.6500016,-0.4888003,0.08181174,-0.359557,0.92203116,0.3952267,0.5694079,-0.085053846,0.22610083,-0.644898,0.04639733,0.8897505,-1.4875727,1.6554352,1.17642,-0.43758747,0.0040832628,0.15396509,-0.43965888,-0.4224003,-0.41338205,-0.16314457,0.03888981,0.28917402,-0.27481967,-0.20000657,-1.1077538,-0.5979427,0.5149041,-0.28839907,-0.8941313,1.3206556,0.44090995,0.5575247,-0.5525139,-1.0730714,0.635032,-1.3305653,1.6610968,0.9439807,-0.12880535,0.8762515,-0.10282992,0.42929304,0.1574213,-0.7840757,0.72161514,1.2401448,-0.884464,0.6370513,0.27137738,-0.54609185,1.1665105,0.8259482,1.5737078,-1.5666678,-1.3232257,1.0062196,0.3657916,1.0245385,-0.61835754,1.2576836,-0.69101167,-0.70402086,1.3897177,1.532428,-0.11517216,-0.65293163,0.64660895,1.4121215,0.22800018,-0.90768397,0.22498456,-0.7821097,0.30613124,0.72789174,-0.4722501,-2.3159456,-1.0682334,1.6921691,0.74387306,-0.05654248,0.4586888,0.5359598,-1.9247575,2.794679,-0.20791548,0.5119467,-0.9408914,0.3052964,-0.7325494,-0.05945023,-0.399123,0.27066812,-0.26416048,0.8286866,0.93701565,-0.89135015,-0.67928606,1.9763639,0.2709083,-1.1519967,-0.9124273,1.4529004,-1.1249022,-0.41589668,0.056726772,0.041957233,-1.185546,1.2579005,1.6933653,0.090022005,-0.064942084,0.49971074,0.40624017,-0.062187377,1.2038246,-1.0008819,1.1718048,-0.041279115,-1.1484706,-0.36539897,0.35343787,-0.8887333,-0.2893224,0.8928196,0.31096867,-0.79720837,0.09219535,-0.7650403,0.8318498,-0.1919655,-0.3365118,1.9087366,-0.60622793,0.5979067,-2.2539592,-1.8286694,-0.33536357,-0.11339456,0.2194909
D_88,-0.8255131,-1.3330723,-0.5430636,-0.86357135,1.208543,-0.41811737,1.394804,-1.1415218,0.38771373,0.101724006,-0.56558084,0.8573527,0.89651626,-1.3889463,-0.43385056,0.6331933,0.17899375,0.72094476,-1.2428519,0.3909634,-0.76514995,0.4310715,-0.36650684,-0.80451816,0.41935563,0.44280115,0.3313278,-0.78290844,0.27524206,-1.5980246,-0.18904082,-0.50054693,0.13837504,0.10112906,-0.15141203,-0.3441647,-0.49304485,-0.2823969,-1.4983994,-0.500664,-0.49096945,0.35395116,-0.26093605,-0.08079723,1.5779703,0.38565624,-0.050155595,-2.2712147,1.3413273,0.43941724,-0.8637355,0.66991967,-1.3134451,-0.2075322,-0.40603346,-1.8241135,-0.9997162,0.28233382,-0.71329033,0.58484346,-1.4280906,-0.36735937,-1.5422167,-0.93561405,0.101323895,-1.3096521,-1.2679054,-0.92580223,0.7988791,-0.61307234,0.9635717,-0.8644903,-0.12146914,-0.48742166,-0.014935962,-0.2373868,0.6408986,0.5910421,1.4051896,0.59975857,1.7223496,0.35787967,-0.0077540204,1.6126826,-0.50168896,-0.26350784,0.84751725,1.0013249,0.1510679,-0.15466623,0.39757636,0.9440038,0.95233595,0.34587565,-0.58819383,0.94852436,0.6870751,0.61765474,-0.09946846,0.3747008,1.0781366,0.5933447,0.74298096,-1.1527414,-0.5629326,0.8313858,0.09379622,-0.25774565,1.7106317,0.09269891,-1.2146155,0.22960201,0.9196706,1.1419653,-1.1998824,0.49938896,-0.56192136,-0.58757424,1.593337,-0.3693216,-0.67358935,-0.56381816,-0.6733366,-1.0601077,-1.2168001,0.31840405,0.035651565,0.31235236,-0.07328461,-0.8722911,0.17878383,1.1276628,-0.13171269,0.66852945,-0.23826897,0.9726926,-0.8659472,0.25230834,1.5442312,0.7473817,-0.23301482,-0.811982,-0.5766042,-0.19048175,0.0033316049,-0.016894538,1.1615976,-0.4535892,-0.016287671,-0.1017992,0.6329026,0.5421901,1.521966,0.08545035,0.8100395,0.9228036,-1.351159,-0.14479275,0.8597588,-0.8677955,-0.72585386,-0.5801613,0.85329574,0.59516406,0.20811425,0.66582793,0.2696555,-1.6396482,0.44530964,0.5941144,-0.33462608,-1.125166,-0.12804121,0.65814996,0.73584133,-0.10403337,0.21977298,0.4934598,0.65092796,0.23158844,-1.4614952,-0.79031736,0.9333723,-0.71064734,-0.32159978,0.40869665,0.486315,0.88860846,0.21240638,-1.0072237,0.4047219,1.8596379,-0.3140321,-0.3334262,1.5307852,-1.6872768,0.32878393,-1.3488934,-0.7861503,0.2792027
CONGRESS_107,-0.4236179,-1.091614,-1.1962487,-1.4441442,0.08978156,1.3677245,0.9333028,0.37188292,-1.9972243,0.5836006,-0.6108156,-0.99583596,-1.0136594,1.5330213,1.0458772,-1.0052713,0.05274448,0.7536433,0.3262132,0.8369515,-0.2531394,0.683557,1.058998,0.31465146,1.380186,-0.4126068,-0.9293176,-0.35138464,-0.111454174,0.83048594,0.13638952,-0.6766028,-0.06670494,-0.5469095,1.2451234,-1.2425807,0.91848963,-0.36472875,-0.68907464,-0.062455803,0.7300985,-0.30566812,-1.3591069,-0.4508991,-1.3482586,1.700064,0.4788801,0.915447,0.7159004,-0.94718444,0.5270652,-0.6140737,0.7720177,-1.8638427,-1.4180202,1.4546596,-0.24539325,0.12619592,-0.18703607,0.46329328,-0.41939822,-0.22932312,-0.70983297,-0.42895576,0.36579704,-1.4591912,-2.518313,0.95597196,-0.38299236,-0.42142442,0.83064455,0.7477615,0.87081623,0.8701833,1.0162396,0.7059068,-1.8628619,1.1275771,1.6459736,-0.29046923,-0.7353676,-2.1803372,-0.16403937,-1.0759609,1.9282724,0.053025182,0.14982866,-0.5368548,-1.3147123,-0.9742087,0.42003006,1.3077723,-1.1893631,0.17776532,0.14663887,0.8048509,-1.589821,0.025025213,0.2967501,-1.615054,-0.8883381,0.10151603,-1.3103921,0.4101663,0.82458013,0.6029865,0.012101149,0.49070367,-0.17184247,-0.6439759,-0.50164264,0.6993584,-0.11631524,0.3709408,0.04512536,-0.5508955,0.03801987,-0.049753968,-1.9020078,-0.17113271,-0.120871134,1.5609192,0.92411387,-0.20120269,0.48401648,-0.08395968,-0.7617886,0.3796056,0.18054865,-2.3779948,0.3072627,1.0873255,-1.065962,0.96558785,0.4856509,-0.7199877,0.6388153,-1.0739119,1.8543372,0.6391715,0.5512613,-0.8848179,-1.4251821,0.6134083,0.7022045,0.7136271,0.5389222,0.5184249,-0.73546475,-0.90407246,-1.6407622,-0.5627153,0.66528445,-0.3548203,0.6645011,-0.5135418,-0.03798984,0.16067001,-0.5019107,0.54750705,0.5972101,-0.50849223,0.06869481,-1.145738,0.0182117,-1.348937,-0.21187833,-0.3496577,-0.04247862,-1.0323739,0.49377948,-0.10364339,-2.514357,-1.2699127,0.544307,0.5114237,-0.20319003,-1.0109932,-0.7429167,-0.6825605,0.59386605,-0.5712051,0.31557998,1.0777829,0.68781435,0.25887015,1.0772152,-1.2053254,1.1935949,-0.51757795,-2.2181091,0.035941023,0.3705897,0.5747958,1.112091,0.7309231,1.3321176,-0.43842328,-1.1978211,-0.5746119
R_94,0.8767396,-0.1034348,1.0617507,0.12703544,-1.3374593,0.35555583,-0.6832497,0.62714314,0.5530271,-0.5677164,-0.45202804,-1.4262034,-0.70500517,-0.3218415,1.1278926,-1.3732368,-0.5409442,0.75692767,0.47912183,-1.2859619,-0.28697553,0.32114992,-0.9482743,-0.42833975,0.41572884,-1.421158,0.52528113,1.1156353,-0.95467114,-0.3411146,0.43240294,-0.084373266,0.33094898,-0.7483314,-0.44564116,1.1690155,0.114871025,-0.5357448,0.417181,1.0090482,-0.4379679,1.6060082,0.5794765,0.8034597,-0.6533144,0.17849311,-0.9046264,-1.0356619,-0.857888,-0.35130125,1.4884422,-2.0781894,0.48754168,0.9185828,0.08698573,-0.10551238,0.049038988,-1.0826432,0.76555306,0.5951972,-0.14913212,0.7337106,0.44778472,-0.756163,1.0617934,0.6000841,0.36056247,-1.8880677,0.5038359,-0.6170167,-0.37932068,-0.61103326,0.78289866,-1.4834507,-0.66955984,-0.55866146,-0.41976094,-0.3810587,-0.49450126,0.98325497,-0.91412234,0.90867,-0.5083158,-0.5210254,-0.70275414,-0.648347,-0.61215323,-0.21383008,0.00068286236,0.90824854,0.10784667,0.43275845,-1.2058002,-0.05817685,-0.09446066,-0.72226614,-0.40780407,0.6019737,1.1458937,-0.100080006,-1.0904063,0.40610716,-0.03001076,1.6794413,0.46734044,0.16618524,0.06463701,-0.70686966,-1.268415,0.2068563,0.63414264,-1.2250298,-0.42451584,0.42470148,-0.13430464,-0.49169978,0.42979747,0.06797303,-0.3997244,0.24573486,0.509044,-0.86249334,0.13124481,-0.98029286,0.19625917,0.27211854,-0.5365882,-0.9368872,-0.6936188,-0.021925023,-0.8654937,0.8887503,-0.4722435,-0.79241186,-0.47473213,-0.63440055,0.35893875,0.8971187,0.43361202,0.40562654,1.2573586,0.66557646,0.7015423,0.44604027,-0.34512922,1.2525887,-0.09313048,0.3589837,-0.86045474,-0.038761374,1.137128,-0.3099766,-0.09377902,-0.3534401,-0.7372376,0.5007309,1.5709765,0.3782742,-0.30782926,-0.31227666,-0.082823925,-0.3792873,-0.7926876,-0.8691986,0.6380873,0.55750084,0.0063485974,1.0641507,-0.24826801,-0.36964706,0.5113408,-0.014284479,-0.15514083,-1.2540814,-0.2855755,0.55910456,-0.049541008,-0.12960489,-0.0030652909,-0.016194463,0.32532623,-0.53543556,0.6868083,-0.49573436,0.77422136,-0.01575163,-0.8926329,0.5197926,-0.6073562,0.15570964,0.4838071,0.59244823,0.5809201,-1.4558313,-1.4002118,-0.6635079,-1.8241329,-1.3931217,-0.8529991,0.7350418
D_87,-0.6847437,-0.17128,0.4895798,-1.393422,1.0044014,-0.65708053,0.7432569,-0.5557082,-0.31117094,1.2832934,-1.0635939,-0.038444474,1.1556333,-0.39181533,-0.6996774,1.2409885,-0.60575604,0.20769975,-0.24757072,0.63287574,-0.2548155,1.0848932,-0.22215147,-0.7405602,0.1761991,-1.2973602,0.41250512,-1.3063064,0.20842114,-2.1355102,-1.0275582,0.008818093,0.25435948,-0.67340744,0.8778838,-0.86534,-0.46456474,0.022964295,-0.34040985,-1.0575858,-0.5703368,-0.6731184,-0.38579616,0.92721546,0.39150074,-0.3931902,0.22002621,-0.29495236,0.90216494,0.4163178,-0.6369208,0.7241537,-0.17198646,-0.1783741,-0.05423876,-1.3409944,-0.6807491,0.5508836,-1.5591089,0.5993871,-1.4843854,-1.3453629,-1.1188362,-0.8036063,-0.61541456,-0.37028748,-1.0729241,0.03178546,0.48049137,-0.93962544,0.90597177,-0.3338643,0.06444373,-0.0670661,-0.39611375,-0.60267884,-0.82065874,-0.1829455,0.59645545,0.0049452484,0.9336932,-0.33327502,0.65687585,1.280119,-0.5433595,-0.70368004,-0.3935735,1.0817076,-0.5863864,0.31790346,0.30907848,1.2495171,1.3969784,0.42303425,-0.17109236,0.34098873,0.62350696,-0.6798788,-0.20166376,0.75157046,0.6102754,0.0740311,-0.52214986,-1.1383065,-1.0309309,-0.2858846,-0.24825673,-0.10594915,0.9876496,0.80129534,-0.3628774,0.06931113,0.30036658,0.42864335,-1.0153874,0.052051693,-0.3682232,-0.19559442,1.3150204,0.14080612,-0.96306264,-0.4629721,0.8779223,-1.3809509,-1.1140745,1.0034075,-0.94625664,0.15170285,0.06775488,0.039525956,1.2588966,0.33807522,0.21272613,-0.5760864,0.024295362,0.67884856,-1.0200868,-0.6635527,0.450994,0.13156354,-0.29180282,-1.2495148,-0.15180562,0.5230559,0.7756558,-0.68630767,0.42410663,-0.18452251,0.34188083,0.16607772,0.7804492,0.6998799,0.56930816,-0.3733645,0.62660915,1.2211947,-1.6394016,-0.11918466,0.8431115,-1.0838513,0.29643664,-1.3643022,0.9262624,1.0005066,0.8185129,1.2294925,-0.16714454,-0.18243982,0.5434153,-0.6151651,-0.27884468,-0.45635438,-0.5351824,0.41445518,0.55393755,0.26791334,-0.7340037,0.5111293,-0.082737975,-0.5401923,-1.1358153,-0.5052759,0.32518208,-0.6876724,0.4458737,-0.35101944,-0.555629,1.1095643,1.0038185,-1.0444562,-1.2093219,1.8369545,-0.061610978,0.7029348,1.3910599,-1.7575797,1.0679959,0.19689251,-1.9022869,-0.95563436
